Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://www.youtube.com/watch?v=a18py61_F_w,408785205,Coke Studio Season 8| Tajdar-e-Haram| Atif Aslam,https://www.youtube.com/c/cokestudio,,Male,13200000,3416920219,0:10:27,627,15/08/2015,3300000,Urdu,Yes,Yes,0,197501,19/09/2022,1080,531,86,No,1,Syed safdar
https://www.youtube.com/watch?v=A3-pq1xwX0s&t=13s,24399, Our Banking System is Broken ??,https://www.youtube.com/channel/UCmKtFLP_iEtt8ddU3q8LFgA,America Chowrasta FinTech,Male,5220,62435,0:08:55,535,28/08/2022,1100,Telugu,No,Yes,1,205,29/09/2022,2160,4,,No,0,Akhil Teja
https://www.youtube.com/watch?v=a3SoYFywAMg,1197091,Baap Baap Hota Hai | Baap Ki Shaadi,The Screen Patti - YouTube,The Screen Patti,N/A,58500000,973013708,0:15:06,906,15/07/2022,54000,Hindi,yes,Yes,0,1593,23/09/2022,1080,306,30,yes,12,Rahul Singh
https://www.youtube.com/watch?v=aAbW8QoqHTo,455523,The Four Confidences by Ed Latimore,illacertus - YouTube,illacertus,Male,456000,29400394,0:10:51,651,29/04/2017,17000,English,yes,Yes,0,410,13/09/2022,1080,96,6,No,0,Rahul Singh
https://www.youtube.com/watch?v=AF_f8kl8lJQ,8408040,Marvel's Wolverine - Reveal Trailer | PlayStation Showcase 2021,https://www.youtube.com/c/IGN,IGN,N/A,16900000,14835705155,0:00:44,44,10/09/2021,227000,English,No,Yes,3,10017,22/09/2022,1080,150697,9,No,42,Syed safdar
https://www.youtube.com/watch?v=afeisEQa5l8,23094616,Camila Cabello - First Man (LIVE at the 62nd GRAMMYs),https://www.youtube.com/channel/UCk0wwaFCIkxwSfi6gpRqQUw,Camila Cabello,Female,160000000,6165551266,0:04:08,248,28/01/2020,701000,English,Yes,Yes,0,20484,22/09/2022,1080,180,41,No,2,Syed safdar
https://www.youtube.com/watch?v=AjZ0KbJcav0,14687493,BELIEVE IN YOURSELF,Ben Lionel Scott - YouTube,Ben Lionel,Male,24000000,296395381,0:04:09,249,07/09/2014,164000,English,yes,Yes,0,3221,07/09/2022,1080,203,1,No,0,Rahul Singh
https://www.youtube.com/watch?v=Ak3vUWH0TMw,1446324,Sang-e-Mar Mar | OST by Rahat Fateh Ali Khan | HUM Music,https://www.youtube.com/c/HUMMusic,HUM Music,N/A,262000,27664462,0:04:49,289,04/02/2021,9500,Hindi,No,Yes,0,347,19/09/2022,1080,102,51,No,0,Harshit Prajapat
https://www.youtube.com/watch?v=AlYJng7ptLA,1451,Ep9 Dhanushkodi Series FINALE,https://www.youtube.com/c/sandeepramesh,Sandeep Ramesh,Male,9180,490125,0:10:52,652,19/03/2022,122,Kannada,No,Yes,0,19,19/08/2022,1080,182,9,No,1,Akhil Teja
https://www.youtube.com/watch?v=ALZHF5UqnU4,2317708089,Alone (Official Music Video),Marshmello - YouTube,Marshmello,Male,55900000,13620344429,0:03:19,199,02/07/2016,2300000,English,Yes,Yes,3,1000000,14/09/2022,1080,414,31,No,1,Rahul Singh
https://www.youtube.com/watch?v=aQmCd2QUHsg,2108733,Top 10 FASTEST CARS In The World 2022,https://www.youtube.com/c/TrendMaxTV,,N/A,1980000,668082893,0:11:27,687,28/01/2022,25000,English,Yes,Yes,3,1510,22/09/2022,1080,625,33,No,0,Syed safdar
https://www.youtube.com/watch?v=aqRxZSrJLEc,291111,Top Courses to Become a Data Analyst,https://www.youtube.com/c/LukeBarousse,Luke Barousse,Male,241000,10914197,0:13:34,814,27/12/2021,13000,English,Yes,Yes,3,600,13/09/2022,2160,79,11,No,1,prateek
https://www.youtube.com/watch?v=asBy4EyYtI8,745314,Ultimate Knockouts: Heavyweight KOs | Full Episode | UFC Celebrates Black History Month,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,N/A,14200000,5647480813,0:23:49,"1,429.00",01/03/2022,6800,English,Yes,Yes,1,953,21/09/2022,1080,12552,527,No,8,Syed safdar
https://www.youtube.com/watch?v=AujUm-8f1mI,661,??????? ?? ??? ?? ??? ?? ???? ?? gye????,https://www.youtube.com/channel/UCkWgI0zpvAl_f0tI8kFSuxQ,A Girl From Uk02,Female,322,13970,0:15:00,900,13/09/2022,0,Hindi,No,Yes,0,33,16/09/2022,1080,14,0,No,0,prateek
https://www.youtube.com/watch?v=B5bq3Jn62OE&t=26s,369794,Beware of CyberCrimes,https://www.youtube.com/channel/UCKk2f4aRbSCifjCRgRj8Rkg,PrasadLifeStyle,Male,396000,32618774,0:34:07,"2,047.00",24/07/2022,40000,Telugu,No,Yes,0,1557,06/08/2022,2160,44,0,No,1,Akhil Teja
https://www.youtube.com/watch?v=b5l_veRoLJc,62367,DISCIPLINE YOUR BRAIN | Wake Up Positive | Morning Motivational Speeches,https://www.youtube.com/c/Yourworldwithin,Eddie Pinero,Male,393000,68255306,1:05:23,"3,923.00",16/09/2022,771,English,Yes,Yes,3,30,20/09/2022,2160,618,8,No,0,prateek
https://www.youtube.com/watch?v=bC0hlK7WGcM,9855561,How a 13 year old changed 'Impossible' to 'I'm Possible',TEDx Talks - YouTube,TEDx,N/A,36300000,6764584344,0:14:33,873,23/05/2017,239000,English,yes,Yes,0,8200,23/09/2022,1080,186267,6000,No,0,Rahul Singh
https://www.youtube.com/watch?v=BD1o6sFDr0Y,1214860,Moving to a New City in USA,Flying Beast - YouTube,Gaurav Taneja,Male,7690000,3172759281,0:08:00,480,21/09/2022,57000,Hindi,No,Yes,0,1302,21/09/2022,1080,1207,9,No,0,Rahul Singh
https://www.youtube.com/watch?v=BdwoRr4HaiQ,1200,Dreams Rush | Ayush Shrivastava,TEDx Talks - YouTube,TEDx,N/A,36300000,6764584344,0:23:08,"1,388.00",21/09/2022,25,English,yes,Yes,0,6,23/09/2022,1080,186267,6000,No,0,Rahul Singh
https://www.youtube.com/watch?v=B-F319b5SuQ,4102167,TAOISM | The Power of Letting Go,https://www.youtube.com/c/Einzelg%C3%A4nger,Einzelgänger,N/A,1530000,132033642,0:12:31,751,14/02/2020,136000,English,Yes,Yes,3,3182,17/09/2022,1080,212,17,No,0,prateek
https://www.youtube.com/watch?v=bfcT8PbF0F8,544628,Pagani Utopia,Pagani Automobili - YouTube,Pagani Automobili,N/A,121000,12501680,0:05:09,309,12/09/2022,10000,N/A,No,Yes,0,410,21/09/2022,2160,98,10,No,0,Rahul Singh
https://www.youtube.com/watch?v=BGA7Ee4jS2w,3810057,iPhone 14 Pro Max Unboxing & First Look - The Dynamic Island Magic,Technical Guruji - YouTube,Gaurav,Male,22400000,3107415994,0:08:56,536,14/09/2022,196000,Hindi,No,Yes,1,19653,21/09/2022,2160,4661,16,No,1,Rahul Singh
https://www.youtube.com/watch?v=bkPCseCWOeI,273883,Alan Walker 'Origins EP' Out Now!,Alan Walker - YouTube,Alan Walker,Male,42300000,11872662189,0:00:25,25,01/07/2022,26000,English,Yes,Yes,3,643,22/09/2022,1080,323,53,No,1,Rahul Singh
https://www.youtube.com/watch?v=bLEFqhS5WmI,6459290,Marvel Studios’ Special Presentation: Werewolf By Night,Marvel Entertainment - YouTube,Marvel,N/A,19700000,5183991691,0:01:26,86,11/09/2022,186000,English,yes,Yes,0,9000,22/09/2022,1080,8061,185,No,0,Rahul Singh
https://www.youtube.com/watch?v=BN9yqF6Um98,4268182,"Download a free audiobook version of ""Take a Nap: Change Your Life"" by Sara Mednick or Matthew Walker's ""Why We Sleep"" and support TED-Ed's nonprofit …",https://www.youtube.com/teded,Ted-Ed,N/A,17500000,3335611114,0:04:57,297,29/04/2021,183000,English,Yes,Yes,0,4322,21/09/2022,1080,1960,83,No,0,prateek
https://www.youtube.com/watch?v=BRbFsUcDElI,82985,The UnXplained: The Untold True Story of King Arthur (Season 3),https://www.youtube.com/user/historychannel,History,N/A,10700000,3360425489,0:06:39,399,04/09/2022,1500,English,Yes,Yes,1,123,05/09/2022,1080,8530,461,No,2,Syed safdar
https://www.youtube.com/watch?v=brD-KX9Mn7s,669036,Takato Castle Ruins Park,Armadas - YouTube,Armadas,N/A,167000,35759963,0:10:12,612,11/04/2020,13000,N/A,No,Yes,0,475,21/08/2022,2160,59,0,No,0,Rahul Singh
https://www.youtube.com/watch?v=bs5Om2nY-0E,7829748,Qissa Missing Dimaag Ka : C.I.D Qtiyapa,The Viral Fever - YouTube,The Viral Fever,N/A,11300000,1705723801,0:13:44,824,10/07/2014,140000,Hindi,No,Yes,0,5526,23/09/2022,1080,443,52,No,6,Rahul Singh
https://www.youtube.com/watch?v=BTArwS4ljC4,3085,Create Netflix dashboard with Tableau in 30 minutes,https://www.youtube.com/c/DataScienceRoadMap,Datascience Roadmap,N/A,5310,30390,0:29:57,"1,797.00",09/09/2022,54,English,Yes,Yes,0,3,13/09/2022,1080,58,2,No,0,prateek
https://www.youtube.com/watch?v=bvWRMAU6V-c,494365879,"We Don't Talk About Bruno (From ""Encanto"")",DisneyMusicVEVO - YouTube,Disney,N/A,30300000,25216557237,0:03:41,221,29/12/2021,4100000,English,yes,Yes,1,196433,22/09/2022,1080,1812,43,No,2,Rahul Singh
https://www.youtube.com/watch?v=Bx0SjEV8H6g,12922204,0 Animals That Asked People for Help & Kindness !,https://www.youtube.com/channel/UCen0ko30XIeN5IARS3E_Znw,Mad Lab,N/A,3760000,974032115,0:10:17,617,15/04/2022,148000,English,Yes,Yes,0,4676,21/09/2022,1080,168,2,No,0,prateek
https://www.youtube.com/watch?v=bziWhdqMY4E,41095,2000+ km Across North-East India,https://www.youtube.com/c/TollFreeTraveller,Toll Free Traveller,Male,137000,11673803,0:14:01,841,05/12/2021,2300,English,No,Yes,0,213,10/12/2021,1080,198,32,No,1,Akhil Teja
https://www.youtube.com/watch?v=bzVEnC5LZpc,7275054,The World's First Floating Hotel Abandoned In North Korea,https://www.youtube.com/c/SideNote1,Sidenote,N/A,322000,50791801,0:14:05,845,21/04/2020,100000,English,Yes,Yes,0,4750,21/09/2021,1080,23,1,No,1,prateek
https://www.youtube.com/watch?v=c0-YxYM0Gi8,143081,AMAZING SURVIVOR Lives Through TWO Nuclear Explosions (Season 3) | The UnXplained,https://www.youtube.com/user/historychannel,History,N/A,10700000,3360425489,0:06:10,370,21/08/2022,2800,English,Yes,Yes,1,255,19/08/2022,1080,8530,461,No,2,Syed safdar
https://www.youtube.com/watch?v=C31rj-bZ7dA,10042529,REMEMBER YOUR DREAM - Motivational Video,https://www.youtube.com/c/AhmedIsmail2,Ahmed Ismail,Male,85100,13100480,0:07:19,439,17/03/2016,168000,English,Yes,Yes,0,4208,22/09/2022,1080,12,2,No,0,Syed safdar
https://www.youtube.com/watch?v=c7LrqSxjJQQ,762017,How to Use Power BI | Create Your First Dashboard Now (Practice Files included),https://www.youtube.com/c/LeilaGharani,Leila Gharani,Female,1910000,162667679,0:23:02,"1,382.00",06/12/2021,12000,English,Yes,Yes,1,521,22/09/2022,1080,467,52,No,1,Syed safdar
https://www.youtube.com/watch?v=cgMvFRUAd0s,248486,11 Ways You Can Overcome Fear & Anxiety,https://www.youtube.com/channel/UCbV60AGIHKz2xIGvbk0LLvg,Jay Shetty,Male,4500000,229547932,0:14:45,885,30/08/2021,8800,English,Yes,Yes,0,266,05/09/2022,1080,687,32,No,0,Syed safdar
https://www.youtube.com/watch?v=cH4E_t3m3xM,485893499,"Selena Gomez, Marshmello - Wolves",Selena Gomez - YouTube,Selena Gomez,Female,31300000,11712643695,0:03:32,212,18/11/2017,4800000,English,yes,Yes,0,138000,22/09/2022,1080,370,3,No,0,Rahul Singh
https://www.youtube.com/watch?v=cL3pEe47qyk,568881,Full Documentary: Dark Web,https://www.youtube.com/c/jansonmedia,Janson Media,N/A,820000,243873367,0:40:24,"2,424.00",12/02/2021,4700,English,Yes,Yes,2,226,22/09/2022,1080,1653,36,No,0,Syed safdar
https://www.youtube.com/watch?v=Cl618XVFKmc,14844789,Love is Love,Swati Sachdeva - YouTube,Swati Sachdeva,Female,5730000,48154159,0:08:52,532,09/06/2022,736000,Hindi,No,Yes,3,16540,22/09/2022,2160,23,2,Yes,0,Rahul Singh
https://www.youtube.com/watch?v=CLNd2XY_01k,18130367,Chidiya Ghar,Amit Bhadana - YouTube,Amit Bhadana,Male,24100000,2258746362,0:57:59,"3,479.00",27/04/2022,1300000,Hindi,Yes,Yes,3,300416,21/09/2022,2160,96,0,No,0,Rahul Singh
https://www.youtube.com/watch?v=CnucTZ0XAI8,7972992,Top 10 Women's Bantamweight Knockouts in UFC History,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,N/A,14200000,5647480813,0:09:42,582,07/07/2022,32000,English,Yes,Yes,1,1536,22/09/2022,1080,12552,527,No,8,Syed safdar
https://www.youtube.com/watch?v=Cphle9wkjCE,387603,Chinese skyscraper in flames after fire engulfs high-rise in Changsha city I Watch,https://www.youtube.com/c/htdotcom,Hindustan Times,N/A,4760000,2553094161,0:02:10,130,16/09/2022,1900,English,Yes,Yes,3,983,22/09/2022,1080,38601,47,No,7,Syed safdar
https://www.youtube.com/watch?v=cRx-ay7gN7M,3027816,"Kendall Jenner Breaks Down 16 Looks, From KUWTK to the Met Gala",Vogue - YouTube,Vogue,N/A,12100000,3600496171,0:14:46,886,22/09/2022,36000,English,yes,Yes,0,1116,23/09/2022,1080,2872,113,No,1,Rahul Singh
https://www.youtube.com/watch?v=cUcrgnP05aA,199285,Mackenzie Dern vs Nina Nunes | FREE FIGHT | UFC Vegas 61,https://www.youtube.com/c/ufc,UFC - Ultimate Fighting Championship,N/A,14200000,5647480813,0:07:00,420,18/09/2022,1700,English,Yes,Yes,1,211,21/09/2022,1080,12552,527,No,8,Syed safdar
https://www.youtube.com/watch?v=CuYqLb5VDlc,1243241,When You Visit Your Hometown,The BLUNT - YouTube,The BLUNT,N/A,201000,30960948,0:15:52,952,25/06/2022,63000,Hindi,No,Yes,3,606,23/09/2022,2160,58,12,No,0,Rahul Singh
https://www.youtube.com/watch?v=CyizBb9LE7o,237,Tesla Model Y Sunshade,Tesery - Tesla Accessories Review - YouTube,Tesery,N/A,242,6261,0:04:46,286,25/08/2022,2,English,Yes,Yes,3,3,01/09/2022,1440,75,9,No,0,Rahul Singh
https://www.youtube.com/watch?v=cz5Pk1uhyFc,1431100,Dune Awakening - Announcement Trailer | PS5 Games,PlayStation - YouTube,PlayStation,N/A,14400000,4304845433,0:02:00,120,24/08/2022,31000,English,yes,Yes,1,1400,22/09/2022,2160,18211,810,No,0,Rahul Singh
https://www.youtube.com/watch?v=CzCrfE6ofZM,6630,Types Of Facts | Data warehousing concept | Additive Facts | Semi Additive Facts | Non Additive Fact,https://www.youtube.com/channel/UC0L5vnn9WrcmV5ULsW-2c4Q,Etl Qa Labs,Male,7800,461645,0:18:09,"1,089.00",15/09/2021,0,English,Yes,Yes,4,13,22/02/2022,720,124,9,No,0,prateek
https://www.youtube.com/watch?v=D0OeBZA3zcw,2091747,Kurdish wedding in Arlington Texas 2021,https://www.youtube.com/channel/UCk5dXaI4EuJPsvDPU9VQ61w,Hakar Sindi,Male,4660,2101188,0:08:10,490,12/07/2021,5700,N/A,No,Yes,0,437,21/09/2022,2160,84,3,No,0,prateek
https://www.youtube.com/watch?v=d4JnshyKOOQ,29200857,The Crew - E3 2013 - Announcement Trailer,Ubisoft - YouTube,Ubisoft,N/A,3440000,1188188358,0:03:18,198,11/06/2013,219000,English,No,Yes,0,14038,21/09/2022,1080,11293,230,No,2,Rahul Singh
https://www.youtube.com/watch?v=D4RPBIAvq5A,102203,My Designs Became SUPERIOR With Advanced Design Theory!,Satori Graphics - YouTube,Satori,Male,999000,58048539,0:07:47,467,29/08/2022,3600,English,yes,Yes,0,118,23/09/2022,1080,918,76,No,2,Rahul Singh
https://www.youtube.com/watch?v=d5lEkz3Bomc,623117,The Rise and Stagnation of IBM,ColdFusion - YouTube,Dagogo Altraide,Male,36700000,363290210,0:17:06,"1,026.00",15/09/2021,24000,English,Yes,Yes,0,1500,13/09/2022,1080,445,32,No,0,Rahul Singh
https://www.youtube.com/watch?v=D7ab595h0AU,91435353,Battle Symphony (Official Lyric Video) - Linkin Park,https://www.youtube.com/c/LinkinPark,Linkin Park,Male,19400000,11956135531,0:03:42,222,20/03/2021,834000,English,Yes,Yes,0,42004,20/09/2022,1080,592,68,No,0,Syed safdar
https://www.youtube.com/watch?v=d8ylO9442oc,128052,Paruchuri Gopala Krishna Talks About Dulquer Salmaan,https://www.youtube.com/c/PARUCHURIGOPALAKRISHNAOFFL,PARUCHURI GOPALA KRISHNA,Male,285000,36591977,0:15:48,948,09/09/2022,2400,Telugu,No,Yes,1,365,10/09/2022,720,542,15,No,3,Akhil Teja
https://www.youtube.com/watch?v=DfPbo3tY0k8,3961582,YETI Kaun Aur Kahan Se Aate Hai? Sach Jaano! ft. Maj. Sushant Singh | The Ranveer Show ????? 104,https://www.youtube.com/c/RanveerAllahbadia,Ranveer Allahbadia,Male,3790000,313674865,0:29:33,"1,773.00",10/08/2022,169000,Hindi,No,No,3,4607,25/09/2022,1080,389,53,No,2,Harshit Prajapat
https://www.youtube.com/watch?v=DhP1W6LX5HM,26031,"How Much Do UI/UX Designers Earn? Reacting to Salary Report for Freshers, Senior & Remote roles",https://www.youtube.com/c/abnux,Abnux,Male,27000,790811,0:19:01,"1,141.00",09/09/2022,853,English,Yes,Yes,0,93,20/09/2022,1080,85,5,No,1,prateek
https://www.youtube.com/watch?v=dKjCWfuvYxQ,38582417,New Robot Can Now Fight Back!,Corridor - YouTube,Corridor,N/A,9660000,1901522524,0:03:31,211,14/06/2019,700600,English,Yes,Yes,0,53056,22/09/2022,2160,203,28,No,1,Rahul Singh
https://www.youtube.com/watch?v=dQ0J6dn78lw&t,216310,MY DETOX DAY || WHAT I EAT IN A DAY,https://www.youtube.com/channel/UCdrBdVO1ey3JyuxXjzZW6oA,Aditi Prabhudeva,Female,227000,26396459,0:08:15,495,07/09/2022,4200,Kannada,No,Yes,1,149,08/09/2022,2160,69,,No,1,Akhil Teja
https://www.youtube.com/watch?v=dqj65uJrY8c,39908,MY INJURY & TREATMENT EXPLAINED | NO MORE HIDING IT,https://www.youtube.com/channel/UC4tAmPlk4IqPjYBcchbyeXg,Raja ajith,Male,29200,1951843,0:03:29,209,14/08/2022,2000,Tamil,Yes,Yes,0,81,20/09/2022,1080,47,1,No,1,Thinesh
https://www.youtube.com/watch?v=Dt11Y3gcvjY,642393,Kendall Jenner: In The Bag,Vogue - YouTube,Vogue,N/A,12100000,3600496171,0:04:13,253,22/12/2021,8800,English,yes,Yes,0,154,22/09/2022,1080,2872,113,No,1,Rahul Singh
https://www.youtube.com/watch?v=dwV04XuiWq4,57857399,All Sports Baseball Battle | Dude Perfect,https://www.youtube.com/c/DudePerfect,Dude perfect,N/A,57541573,14911482619,0:11:56,716,23/04/2019,779000,English,Yes,Yes,0,20728,12/09/2022,2160,300,24,No,0,Syed safdar
https://www.youtube.com/watch?v=dxRDHXsQ2YQ,59553992,Baadshah Back to Back Comedy Scenes,https://www.youtube.com/c/VolgaVideo,Volga Video,,15000000,9270791529,0:44:57,"2,697.00",13/12/2013,161000,Telugu,No,Yes,0,3693,13/09/2022,720,18945,214,No,40,Akhil Teja
https://www.youtube.com/watch?v=E6tp8DCAJ-0,5155879,Golden Gate Bridge | The CRAZY Engineering behind it,Lesics - YouTube,Sabin Mathew,Male,5860000,810027949,0:15:27,927,18/08/2022,73000,English,Yes,Yes,0,1962,21/09/2022,1080,207,15,No,0,Rahul Singh
https://www.youtube.com/watch?v=E851QJZoKLY,10862,NASA Mars Exploration Live | Perseverance Rover Live | Mars Mission Live | English News Live,https://www.youtube.com/c/cnnnews18,CNN,N/A,2460000,520001601,6:03:03,"21,783.00",16/09/2022,96,English,Yes,Yes,3,1,05/09/2022,720,85879,235,No,89,Syed safdar
https://www.youtube.com/watch?v=e8vL7BA_rFU,14954555,"Formula of Sum, Percentage, If Function, Merge & Center MS Excel 2007 Tutorial in Hindi",https://www.youtube.com/c/IshanLLB,Ishan Llb,Male,5200000,496901956,0:09:34,574,18/01/2017,161000,Hindi,No,Yes,0,1486,21/09/2021,480,612,10,No,0,prateek
https://www.youtube.com/watch?v=e9dZQelULDk,35916139,Happiness,https://www.youtube.com/user/steviecutts,Steve Cutts,Male,1480000,142274414,0:04:16,256,25/11/2017,2000000,English,Yes,Yes,0,59788,21/09/2021,1080,12,3,No,0,prateek
https://www.youtube.com/watch?v=EDm58UgBUxk,593482,Presenting the new Porsche 911 GT3 RS,Porsche - YouTube,Porsche,N/A,1140000,479856808,0:13:55,835,18/08/2022,17000,English,Yes,Yes,1,794,17/09/2022,1080,2449,28,Yes,1,Rahul Singh
https://www.youtube.com/watch?v=eiV7E_LVlxs,468252,PERFECT LAYOUT DESIGN Step by Step,Satori Graphics - YouTube,Satori,Male,999000,58048539,0:07:09,429,18/12/2020,18000,English,yes,Yes,0,178,22/09/2022,1080,918,76,No,2,Rahul Singh
https://www.youtube.com/watch?v=e-ORhEE9VVg,3047466969,Taylor Swift - Blank Space,Taylor Swift - YouTube,Taylor Swift,Female,47400000,25902163132,0:04:32,272,10/11/2014,13000000,English,No,Yes,0,627453,22/09/2022,720,426,53,No,0,Rahul Singh
https://www.youtube.com/watch?v=erjwCQ-UZyw,2265213,Forza Horizon 5 Hot Wheels Expansion - First 10 minutes | Thrustmaster TX,https://www.youtube.com/c/Xpertgamingtech,Xpertgamingtech,N/A,2610000,686652710,0:10:00,600,20/07/2022,26000,English,No,Yes,0,636,21/09/2022,2160,417,15,No,0,prateek
https://www.youtube.com/watch?v=Et_pcVJZ5jI,408122,The Most Beautiful Homestay Experience,https://www.youtube.com/c/annyarun,AnnyArun,Male,118000,12626003,0:20:16,"1,216.00",28/01/2022,7000,Kannada,Yes,Yes,0,410,28/02/2022,1440,360,29,No,1,Akhil Teja
https://www.youtube.com/watch?v=EtNiXoKDc1U,2914479,Ukraine war: graves found in city recaptured from Russians - BBC News,https://www.youtube.com/c/BBCNews,BBC,N/A,13100000,3964301413,0:05:14,314,16/09/2022,9600,English,Yes,Yes,0,3770,19/08/2022,720,16629,44,No,0,Syed safdar
https://www.youtube.com/watch?v=-ETQ97mXXF0,2754733,Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,https://www.youtube.com/c/edurekaIN,Edureka,N/A,3530000,339868101,10:23:56,"37,436.00",18/08/2019,57000,English,Yes,Yes,0,593,05/09/2022,1080,7487,150,No,67,Syed safdar
https://www.youtube.com/watch?v=eYu8lWQnz5w,725951,Via Nahi Direct,Zakir Khan - YouTube,Zakir Khan,Male,71800000,620960291,0:03:03,183,07/04/2021,39000,Hindi,No,Yes,0,849,22/12/2021,1080,120,2,No,2,Rahul Singh
https://www.youtube.com/watch?v=ezCMNMoUPLQ,57893,BUGATTI CENTODIECI: Inspired by The Legendary EB110 Supersport,Bugatti - YouTube,Bugatti,N/A,1020000,130995381,0:01:12,72,13/09/2022,2700,N/A,No,Yes,0,164,21/09/2022,2160,97,14,No,0,Rahul Singh
https://www.youtube.com/watch?v=f0AkGoliFi0,988769,Iraq and Syria: After Islamic State?,BBC News - YouTube,BBC News,N/A,13100000,3964301413,0:47:06,"2,826.00",26/10/2018,6500,English,No,Yes,2,2008,17/09/2022,1080,16629,180,Yes,0,Rahul Singh
https://www.youtube.com/watch?v=f2JbygcZxlQ,37012,Doopudu Pothu Biryani,https://www.youtube.com/c/EVERYDAYCOOKING,EVERYDAY COOKING,Male,365000,67074595,0:07:06,426,13/09/2022,492000,Telugu,No,Yes,0,36,17/09/2022,1080,473,8,No,2,Akhil Teja
https://www.youtube.com/watch?v=F8nPv7Alrw4,702232,The Power of Habit | Jude Aburdan | TEDxSafirSchool,https://www.youtube.com/user/TEDxTalks,Tedx Talks,N/A,36300000,6761664549,0:12:33,753,04/12/2022,18000,English,Yes,Yes,0,274,20/09/2022,1080,186562,1000,No,0,prateek
https://www.youtube.com/watch?v=fBnAMUkNM2k,23957649,ENGLISH SPEECH | MUNIBA MAZARI - We all are Perfectly Imperfect (English Subtitles),https://www.youtube.com/c/EnglishSpeeches,English Speeches,N/A,3970000,173568424,0:39:30,"2,370.00",07/07/2018,759000,English,Yes,Yes,3,17518,22/09/2022,1080,217,12,No,9,Syed safdar
https://www.youtube.com/watch?v=FEGRLYSWJTk,3869125,Trying ANIMES Hardest Exercises In Real Life,https://www.youtube.com/c/CHRISHERIA,Chris Heria,Male,4220000,310624827,0:11:13,673,24/06/2022,122000,English,Yes,Yes,0,2983,22/09/2022,1080,253,25,No,1,Syed safdar
